device_id,ip_address,mac_address,device_type,subnet,country,os_type,avg_packets_per_min,avg_bytes_per_min,typical_protocols,typical_ports,active_hours_start,active_hours_end,connection_freq
DEV_0483,192.168.3.170,00:21:5A:98:3F:E8,laptop,3,DE,Windows,116.40081823591338,52017.3752679633,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,5.075496965235977
DEV_0484,192.168.4.222,00:25:00:7B:FD:DD,network_device,4,IN,Windows,200.66832196791597,38203.57686547346,"['TCP', 'UDP', 'ICMP', 'DNS']","[22, 23, 161, 162]",0,24,9.67844542025487
DEV_0485,192.168.5.182,00:21:5A:C0:C3:15,mobile,5,AU,Windows,50.293786724239204,13811.221143811486,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,5.946776764112763
DEV_0486,192.168.6.161,DE:AD:BE:DD:0D:6E,mobile,6,AU,Linux,74.44687849916572,11633.392288286957,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,9.914269056399684
DEV_0487,192.168.7.198,00:1D:09:A4:CD:B2,workstation,7,DE,iOS,100.06449001111613,19116.83508958979,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,8.888534915735452
DEV_0488,192.168.8.194,00:0C:29:56:A5:08,iot,8,UK,Linux,23.91926444320404,3190.8622206459777,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,0.8538378048893908
DEV_0489,192.168.9.245,DE:AD:BE:96:2A:A5,workstation,9,FR,iOS,86.88553893713714,29707.76425362867,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,19.36262868623384
DEV_0490,192.168.0.50,00:1E:68:5F:CC:C6,network_device,0,JP,Embedded,470.20233254707506,168940.62040393084,"['TCP', 'UDP', 'ICMP', 'DNS']","[22, 23, 161, 162]",0,24,49.34768995520042
DEV_0491,192.168.1.138,00:25:00:35:74:B2,mobile,1,CA,Linux,53.31641585119789,17651.88916182348,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,1.121421214714462
DEV_0492,192.168.2.187,00:1A:2B:FB:DC:44,iot,2,IN,Linux,10.814108731198564,3140.926073603806,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,1.5717797484768354
DEV_0493,192.168.3.106,DE:AD:BE:52:63:7F,server,3,AU,Linux,1753.6091191459977,231599.87858162294,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,86.25389897001222
DEV_0494,192.168.4.67,00:1E:68:66:74:B3,server,4,UK,macOS,1177.5912391224733,357219.53785356984,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,37.56374979383364
DEV_0495,192.168.5.128,00:0C:29:6F:B0:31,laptop,5,DE,Android,82.88371030065497,51656.196027309226,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,14.090455160141238
DEV_0496,192.168.6.26,00:21:5A:62:4F:AC,workstation,6,BR,Embedded,108.32687666721192,31550.622034332413,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,18.580243666824856
DEV_0497,192.168.7.134,00:50:56:A4:C9:66,server,7,JP,macOS,703.2135030020538,270709.40442923724,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,80.77239676838121
DEV_0498,192.168.8.229,00:1C:B3:58:A0:18,server,8,CA,Windows,570.8113234501502,443167.341837375,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,91.95958911854315
DEV_0499,192.168.9.53,00:1C:B3:07:17:C3,workstation,9,FR,Embedded,93.56625155144047,45092.419344123446,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,13.191747471940447
